"Id","Dx","Hx","Ht"
"Tree_120",13.5,16.5,21.5
"Tree_120",12.7,17.5,21.5
"Tree_120",11.5,18.5,21.5
"Tree_120",9.9,19.5,21.5
"Tree_120",8,20.5,21.5
"Tree_120",0,21.5,21.5
"Tree_121",44.9,0.5,26.3
"Tree_121",44.3,1.3,26.3
"Tree_121",44.1,1.5,26.3
"Tree_121",43.5,2.5,26.3
"Tree_121",42.1,3.5,26.3
"Tree_121",40.8,4.5,26.3
"Tree_121",39.8,5.5,26.3
"Tree_121",38.7,6.5,26.3
"Tree_121",37.1,7.5,26.3
"Tree_121",35.8,8.5,26.3
"Tree_121",34.3,9.5,26.3
"Tree_121",33,10.5,26.3
"Tree_121",31.4,11.5,26.3
"Tree_121",29.8,12.5,26.3
"Tree_121",28.2,13.5,26.3
"Tree_121",27,14.5,26.3
"Tree_121",25.5,15.5,26.3
"Tree_121",24.1,16.5,26.3
"Tree_121",22.2,17.5,26.3
"Tree_121",20,18.5,26.3
"Tree_121",18.6,19.5,26.3
"Tree_121",16.8,20.5,26.3
"Tree_121",15.1,21.5,26.3
"Tree_121",0,26.3,26.3
"Tree_122",33.2,0.5,24.2
"Tree_122",32.9,1.3,24.2
"Tree_122",32.8,1.5,24.2
"Tree_122",32.2,2.5,24.2
"Tree_122",31.6,3.5,24.2
"Tree_122",30.7,4.5,24.2
"Tree_122",29.8,5.5,24.2
"Tree_122",28.9,6.5,24.2
"Tree_122",27.5,7.5,24.2
"Tree_122",26.2,8.5,24.2
"Tree_122",25,9.5,24.2
"Tree_122",23.7,10.5,24.2
"Tree_122",22.6,11.5,24.2
"Tree_122",22,12.5,24.2
"Tree_122",21.1,13.5,24.2
"Tree_122",20,14.5,24.2
"Tree_122",18.9,15.5,24.2
"Tree_122",17.9,16.5,24.2
"Tree_122",16.2,17.5,24.2
"Tree_122",14.8,18.5,24.2
"Tree_122",13.5,19.5,24.2
"Tree_122",12,20.5,24.2
"Tree_122",10.6,21.5,24.2
"Tree_122",0,24.2,24.2
"Tree_123",36.9,0.5,24.2
"Tree_123",36.5,1.3,24.2
"Tree_123",36.1,1.5,24.2
"Tree_123",35.6,2.5,24.2
"Tree_123",34.3,3.5,24.2
"Tree_123",32.8,4.5,24.2
"Tree_123",32,5.5,24.2
"Tree_123",30.7,6.5,24.2
"Tree_123",29.6,7.5,24.2
"Tree_123",28.5,8.5,24.2
"Tree_123",27.1,9.5,24.2
"Tree_123",26.2,10.5,24.2
"Tree_123",25.4,11.5,24.2
"Tree_123",24.6,12.5,24.2
